function	caller_role	file	line
founder_r3432_engineer_scorecard	authenticated	web/src/app/founder-engineer-service-report-customer-signoff-acknowledgment-tracker/page.tsx	79
founder_r3432_high_risk_queue	authenticated	web/src/app/founder-engineer-service-report-customer-signoff-acknowledgment-tracker/page.tsx	85
founder_r3432_monthly_signoff_trend	authenticated	web/src/app/founder-engineer-service-report-customer-signoff-acknowledgment-tracker/page.tsx	81
founder_r3432_report_status_rollup	authenticated	web/src/app/founder-engineer-service-report-customer-signoff-acknowledgment-tracker/page.tsx	78
founder_r3432_root_cause_pareto	authenticated	web/src/app/founder-engineer-service-report-customer-signoff-acknowledgment-tracker/page.tsx	83
founder_r3432_service_type_status_matrix	authenticated	web/src/app/founder-engineer-service-report-customer-signoff-acknowledgment-tracker/page.tsx	80
founder_r3432_signoff_impact_digest	authenticated	web/src/app/founder-engineer-service-report-customer-signoff-acknowledgment-tracker/page.tsx	84
founder_r3433_capa_status_board	authenticated	web/src/app/founder-cost-of-poor-quality-copq-failure-appraisal-prevention-board/page.tsx	92
founder_r3433_category_driver_matrix	authenticated	web/src/app/founder-cost-of-poor-quality-copq-failure-appraisal-prevention-board/page.tsx	90
founder_r3433_copq_category_rollup	authenticated	web/src/app/founder-cost-of-poor-quality-copq-failure-appraisal-prevention-board/page.tsx	88
founder_r3433_department_scorecard	authenticated	web/src/app/founder-cost-of-poor-quality-copq-failure-appraisal-prevention-board/page.tsx	89
founder_r3433_financial_impact_digest	authenticated	web/src/app/founder-cost-of-poor-quality-copq-failure-appraisal-prevention-board/page.tsx	94
founder_r3433_high_risk_queue	authenticated	web/src/app/founder-cost-of-poor-quality-copq-failure-appraisal-prevention-board/page.tsx	95
founder_r3433_monthly_copq_trend	authenticated	web/src/app/founder-cost-of-poor-quality-copq-failure-appraisal-prevention-board/page.tsx	91
founder_r3433_root_cause_pareto	authenticated	web/src/app/founder-cost-of-poor-quality-copq-failure-appraisal-prevention-board/page.tsx	93
founder_r3434_capa_status_board	authenticated	web/src/app/founder-customer-hospital-cpm-continuous-passive-motion-rom-therapy-qc-audit/page.tsx	81
founder_r3434_high_risk_queue	authenticated	web/src/app/founder-customer-hospital-cpm-continuous-passive-motion-rom-therapy-qc-audit/page.tsx	84
founder_r3434_joint_scorecard	authenticated	web/src/app/founder-customer-hospital-cpm-continuous-passive-motion-rom-therapy-qc-audit/page.tsx	78
founder_r3434_joint_verdict_matrix	authenticated	web/src/app/founder-customer-hospital-cpm-continuous-passive-motion-rom-therapy-qc-audit/page.tsx	79
founder_r3434_monthly_calibration_trend	authenticated	web/src/app/founder-customer-hospital-cpm-continuous-passive-motion-rom-therapy-qc-audit/page.tsx	80
founder_r3434_qc_verdict_rollup	authenticated	web/src/app/founder-customer-hospital-cpm-continuous-passive-motion-rom-therapy-qc-audit/page.tsx	77
founder_r3434_rom_accuracy_impact_digest	authenticated	web/src/app/founder-customer-hospital-cpm-continuous-passive-motion-rom-therapy-qc-audit/page.tsx	83
founder_r3434_root_cause_pareto	authenticated	web/src/app/founder-customer-hospital-cpm-continuous-passive-motion-rom-therapy-qc-audit/page.tsx	82
founder_r3435_capa_status_board	authenticated	web/src/app/founder-customer-hospital-defibrillator-energy-delivery-aed-pad-qc-audit/page.tsx	84
founder_r3435_defib_type_scorecard	authenticated	web/src/app/founder-customer-hospital-defibrillator-energy-delivery-aed-pad-qc-audit/page.tsx	81
founder_r3435_defib_type_verdict_matrix	authenticated	web/src/app/founder-customer-hospital-defibrillator-energy-delivery-aed-pad-qc-audit/page.tsx	82
founder_r3435_energy_accuracy_digest	authenticated	web/src/app/founder-customer-hospital-defibrillator-energy-delivery-aed-pad-qc-audit/page.tsx	86
founder_r3435_high_risk_queue	authenticated	web/src/app/founder-customer-hospital-defibrillator-energy-delivery-aed-pad-qc-audit/page.tsx	87
founder_r3435_monthly_calibration_trend	authenticated	web/src/app/founder-customer-hospital-defibrillator-energy-delivery-aed-pad-qc-audit/page.tsx	83
founder_r3435_qc_verdict_rollup	authenticated	web/src/app/founder-customer-hospital-defibrillator-energy-delivery-aed-pad-qc-audit/page.tsx	80
founder_r3435_root_cause_pareto	authenticated	web/src/app/founder-customer-hospital-defibrillator-energy-delivery-aed-pad-qc-audit/page.tsx	85
founder_r3436_capa_status_board	authenticated	web/src/app/founder-engineer-escalation-matrix-l1-l2-l3-handoff-sla-tracker/page.tsx	81
founder_r3436_handoff_status_rollup	authenticated	web/src/app/founder-engineer-escalation-matrix-l1-l2-l3-handoff-sla-tracker/page.tsx	77
founder_r3436_high_risk_queue	authenticated	web/src/app/founder-engineer-escalation-matrix-l1-l2-l3-handoff-sla-tracker/page.tsx	84
founder_r3436_monthly_escalation_trend	authenticated	web/src/app/founder-engineer-escalation-matrix-l1-l2-l3-handoff-sla-tracker/page.tsx	80
founder_r3436_root_cause_pareto	authenticated	web/src/app/founder-engineer-escalation-matrix-l1-l2-l3-handoff-sla-tracker/page.tsx	82
founder_r3436_sla_breach_impact_digest	authenticated	web/src/app/founder-engineer-escalation-matrix-l1-l2-l3-handoff-sla-tracker/page.tsx	83
founder_r3436_tier_reason_matrix	authenticated	web/src/app/founder-engineer-escalation-matrix-l1-l2-l3-handoff-sla-tracker/page.tsx	79
founder_r3436_tier_scorecard	authenticated	web/src/app/founder-engineer-escalation-matrix-l1-l2-l3-handoff-sla-tracker/page.tsx	78
founder_r3437_capa_status_board	authenticated	web/src/app/founder-warranty-provision-accrual-reserve-adequacy-board/page.tsx	83
founder_r3437_financial_impact_digest	authenticated	web/src/app/founder-warranty-provision-accrual-reserve-adequacy-board/page.tsx	85
founder_r3437_high_risk_queue	authenticated	web/src/app/founder-warranty-provision-accrual-reserve-adequacy-board/page.tsx	86
founder_r3437_monthly_provision_trend	authenticated	web/src/app/founder-warranty-provision-accrual-reserve-adequacy-board/page.tsx	82
founder_r3437_product_line_scorecard	authenticated	web/src/app/founder-warranty-provision-accrual-reserve-adequacy-board/page.tsx	80
founder_r3437_reserve_adequacy_rollup	authenticated	web/src/app/founder-warranty-provision-accrual-reserve-adequacy-board/page.tsx	79
founder_r3437_root_cause_pareto	authenticated	web/src/app/founder-warranty-provision-accrual-reserve-adequacy-board/page.tsx	84
founder_r3437_warranty_type_adequacy_matrix	authenticated	web/src/app/founder-warranty-provision-accrual-reserve-adequacy-board/page.tsx	81
founder_r3438_accuracy_impact_digest	authenticated	web/src/app/founder-customer-hospital-bispectral-index-bis-depth-of-anesthesia-monitor-qc-audit/page.tsx	85
founder_r3438_capa_status_board	authenticated	web/src/app/founder-customer-hospital-bispectral-index-bis-depth-of-anesthesia-monitor-qc-audit/page.tsx	83
founder_r3438_device_model_scorecard	authenticated	web/src/app/founder-customer-hospital-bispectral-index-bis-depth-of-anesthesia-monitor-qc-audit/page.tsx	80
founder_r3438_high_risk_queue	authenticated	web/src/app/founder-customer-hospital-bispectral-index-bis-depth-of-anesthesia-monitor-qc-audit/page.tsx	86
founder_r3438_monthly_calibration_trend	authenticated	web/src/app/founder-customer-hospital-bispectral-index-bis-depth-of-anesthesia-monitor-qc-audit/page.tsx	82
founder_r3438_parameter_verdict_matrix	authenticated	web/src/app/founder-customer-hospital-bispectral-index-bis-depth-of-anesthesia-monitor-qc-audit/page.tsx	81
founder_r3438_qc_verdict_rollup	authenticated	web/src/app/founder-customer-hospital-bispectral-index-bis-depth-of-anesthesia-monitor-qc-audit/page.tsx	79
founder_r3438_root_cause_pareto	authenticated	web/src/app/founder-customer-hospital-bispectral-index-bis-depth-of-anesthesia-monitor-qc-audit/page.tsx	84
founder_r3439_accuracy_impact_digest	authenticated	web/src/app/founder-customer-hospital-transcutaneous-bilirubin-jaundice-meter-qc-audit/page.tsx	84
founder_r3439_capa_status_board	authenticated	web/src/app/founder-customer-hospital-transcutaneous-bilirubin-jaundice-meter-qc-audit/page.tsx	82
founder_r3439_device_model_scorecard	authenticated	web/src/app/founder-customer-hospital-transcutaneous-bilirubin-jaundice-meter-qc-audit/page.tsx	79
founder_r3439_high_risk_queue	authenticated	web/src/app/founder-customer-hospital-transcutaneous-bilirubin-jaundice-meter-qc-audit/page.tsx	85
founder_r3439_monthly_accuracy_trend	authenticated	web/src/app/founder-customer-hospital-transcutaneous-bilirubin-jaundice-meter-qc-audit/page.tsx	81
founder_r3439_qc_verdict_rollup	authenticated	web/src/app/founder-customer-hospital-transcutaneous-bilirubin-jaundice-meter-qc-audit/page.tsx	78
founder_r3439_root_cause_pareto	authenticated	web/src/app/founder-customer-hospital-transcutaneous-bilirubin-jaundice-meter-qc-audit/page.tsx	83
founder_r3439_ward_verdict_matrix	authenticated	web/src/app/founder-customer-hospital-transcutaneous-bilirubin-jaundice-meter-qc-audit/page.tsx	80
founder_r3440_capa_status_board	authenticated	web/src/app/founder-engineer-consignment-stock-vendor-managed-inventory-reconciliation-tracker/page.tsx	81
founder_r3440_high_risk_queue	authenticated	web/src/app/founder-engineer-consignment-stock-vendor-managed-inventory-reconciliation-tracker/page.tsx	84
founder_r3440_monthly_recon_trend	authenticated	web/src/app/founder-engineer-consignment-stock-vendor-managed-inventory-reconciliation-tracker/page.tsx	80
founder_r3440_recon_status_rollup	authenticated	web/src/app/founder-engineer-consignment-stock-vendor-managed-inventory-reconciliation-tracker/page.tsx	77
founder_r3440_root_cause_pareto	authenticated	web/src/app/founder-engineer-consignment-stock-vendor-managed-inventory-reconciliation-tracker/page.tsx	82
founder_r3440_stock_type_status_matrix	authenticated	web/src/app/founder-engineer-consignment-stock-vendor-managed-inventory-reconciliation-tracker/page.tsx	79
founder_r3440_supplier_scorecard	authenticated	web/src/app/founder-engineer-consignment-stock-vendor-managed-inventory-reconciliation-tracker/page.tsx	78
founder_r3440_variance_value_impact_digest	authenticated	web/src/app/founder-engineer-consignment-stock-vendor-managed-inventory-reconciliation-tracker/page.tsx	83
founder_r3441_capa_status_board	authenticated	web/src/app/founder-supplier-concentration-single-source-dependency-risk-board/page.tsx	90
founder_r3441_high_risk_queue	authenticated	web/src/app/founder-supplier-concentration-single-source-dependency-risk-board/page.tsx	93
founder_r3441_monthly_spend_risk_trend	authenticated	web/src/app/founder-supplier-concentration-single-source-dependency-risk-board/page.tsx	89
founder_r3441_risk_rating_rollup	authenticated	web/src/app/founder-supplier-concentration-single-source-dependency-risk-board/page.tsx	86
founder_r3441_root_cause_pareto	authenticated	web/src/app/founder-supplier-concentration-single-source-dependency-risk-board/page.tsx	91
founder_r3441_sourcing_criticality_matrix	authenticated	web/src/app/founder-supplier-concentration-single-source-dependency-risk-board/page.tsx	88
founder_r3441_spend_category_scorecard	authenticated	web/src/app/founder-supplier-concentration-single-source-dependency-risk-board/page.tsx	87
founder_r3441_spend_impact_digest	authenticated	web/src/app/founder-supplier-concentration-single-source-dependency-risk-board/page.tsx	92
founder_r3442_accuracy_impact_digest	authenticated	web/src/app/founder-customer-hospital-heart-lung-machine-cardiopulmonary-bypass-perfusion-qc-audit/page.tsx	86
founder_r3442_capa_status_board	authenticated	web/src/app/founder-customer-hospital-heart-lung-machine-cardiopulmonary-bypass-perfusion-qc-audit/page.tsx	84
founder_r3442_device_model_scorecard	authenticated	web/src/app/founder-customer-hospital-heart-lung-machine-cardiopulmonary-bypass-perfusion-qc-audit/page.tsx	81
founder_r3442_high_risk_queue	authenticated	web/src/app/founder-customer-hospital-heart-lung-machine-cardiopulmonary-bypass-perfusion-qc-audit/page.tsx	87
founder_r3442_monthly_accuracy_trend	authenticated	web/src/app/founder-customer-hospital-heart-lung-machine-cardiopulmonary-bypass-perfusion-qc-audit/page.tsx	83
founder_r3442_parameter_verdict_matrix	authenticated	web/src/app/founder-customer-hospital-heart-lung-machine-cardiopulmonary-bypass-perfusion-qc-audit/page.tsx	82
founder_r3442_qc_verdict_rollup	authenticated	web/src/app/founder-customer-hospital-heart-lung-machine-cardiopulmonary-bypass-perfusion-qc-audit/page.tsx	80
founder_r3442_root_cause_pareto	authenticated	web/src/app/founder-customer-hospital-heart-lung-machine-cardiopulmonary-bypass-perfusion-qc-audit/page.tsx	85
founder_r3443_accuracy_impact_digest	authenticated	web/src/app/founder-customer-hospital-cell-salvage-autotransfusion-device-qc-audit/page.tsx	87
founder_r3443_capa_status_board	authenticated	web/src/app/founder-customer-hospital-cell-salvage-autotransfusion-device-qc-audit/page.tsx	85
founder_r3443_device_model_scorecard	authenticated	web/src/app/founder-customer-hospital-cell-salvage-autotransfusion-device-qc-audit/page.tsx	82
founder_r3443_high_risk_queue	authenticated	web/src/app/founder-customer-hospital-cell-salvage-autotransfusion-device-qc-audit/page.tsx	88
founder_r3443_monthly_calibration_trend	authenticated	web/src/app/founder-customer-hospital-cell-salvage-autotransfusion-device-qc-audit/page.tsx	84
founder_r3443_parameter_verdict_matrix	authenticated	web/src/app/founder-customer-hospital-cell-salvage-autotransfusion-device-qc-audit/page.tsx	83
founder_r3443_qc_verdict_rollup	authenticated	web/src/app/founder-customer-hospital-cell-salvage-autotransfusion-device-qc-audit/page.tsx	81
founder_r3443_root_cause_pareto	authenticated	web/src/app/founder-customer-hospital-cell-salvage-autotransfusion-device-qc-audit/page.tsx	86
founder_r3444_capa_status_board	authenticated	web/src/app/founder-engineer-fault-code-diagnostic-error-log-analysis-tracker/page.tsx	90
founder_r3444_device_model_scorecard	authenticated	web/src/app/founder-engineer-fault-code-diagnostic-error-log-analysis-tracker/page.tsx	87
founder_r3444_downtime_impact_digest	authenticated	web/src/app/founder-engineer-fault-code-diagnostic-error-log-analysis-tracker/page.tsx	92
founder_r3444_high_risk_queue	authenticated	web/src/app/founder-engineer-fault-code-diagnostic-error-log-analysis-tracker/page.tsx	93
founder_r3444_monthly_fault_trend	authenticated	web/src/app/founder-engineer-fault-code-diagnostic-error-log-analysis-tracker/page.tsx	89
founder_r3444_resolution_status_rollup	authenticated	web/src/app/founder-engineer-fault-code-diagnostic-error-log-analysis-tracker/page.tsx	86
founder_r3444_root_cause_pareto	authenticated	web/src/app/founder-engineer-fault-code-diagnostic-error-log-analysis-tracker/page.tsx	91
founder_r3444_subsystem_severity_matrix	authenticated	web/src/app/founder-engineer-fault-code-diagnostic-error-log-analysis-tracker/page.tsx	88
founder_r3445_abc_class_scorecard	authenticated	web/src/app/founder-inventory-abc-xyz-classification-stocking-policy-board/page.tsx	79
founder_r3445_abc_xyz_matrix	authenticated	web/src/app/founder-inventory-abc-xyz-classification-stocking-policy-board/page.tsx	80
founder_r3445_capa_status_board	authenticated	web/src/app/founder-inventory-abc-xyz-classification-stocking-policy-board/page.tsx	82
founder_r3445_high_risk_queue	authenticated	web/src/app/founder-inventory-abc-xyz-classification-stocking-policy-board/page.tsx	85
founder_r3445_monthly_value_trend	authenticated	web/src/app/founder-inventory-abc-xyz-classification-stocking-policy-board/page.tsx	81
founder_r3445_policy_alignment_rollup	authenticated	web/src/app/founder-inventory-abc-xyz-classification-stocking-policy-board/page.tsx	78
